x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
0.6919556856155396,0.6447795629501343,0.6028809547424316,0.6017338633537292,0.6078174114227295,0.5718449950218201,0.5330567359924316,0.5338404178619385,0.5399799346923828,0.631260335445404,0.60040682554245,0.5987008213996887,0.6077368259429932,0.694436252117157,0.7051600217819214,0.7080129384994507,0.707977831363678,0.7566835284233093,0.7643237113952637,0.7550133466720581,0.7459450364112854,0.6785180568695068,0.70168536901474,0.707848072052002,0.713336706161499,0.7371367812156677,0.52579665184021,0.4781055450439453,0.5360358357429504,0.6031531095504761,0.48396366834640503,0.4302767515182495,0.520333468914032,0.6207805871963501,0.48451969027519226,0.5355582237243652,0.6775577664375305,0.7834949493408203,0.5139176249504089,0.5559300184249878,0.6546407341957092,0.7286844253540039,-2.636924278931474e-08,-0.06584914773702621,-0.12326963990926743,-0.17666248977184296,-0.23035463690757751,-0.11689987778663635,-0.20295533537864685,-0.25464215874671936,-0.2771494388580322,-0.1196640208363533,-0.21141980588436127,-0.23878183960914612,-0.23584803938865662,-0.1287538856267929,-0.216222882270813,-0.21710290014743805,-0.1922491192817688,-0.14190788567066193,-0.19737479090690613,-0.18922875821590424,-0.16677172482013702
0.6759262084960938,0.6285473108291626,0.57086580991745,0.5128483772277832,0.45556244254112244,0.5518490076065063,0.5317193269729614,0.5463695526123047,0.5578187108039856,0.626532793045044,0.609703540802002,0.6062796711921692,0.608887791633606,0.6944361925125122,0.693220853805542,0.6798725128173828,0.6694880127906799,0.7550312280654907,0.7491869926452637,0.7244660258293152,0.7066637277603149,0.7181259393692017,0.694652795791626,0.6756181716918945,0.6814879775047302,0.7045630812644958,0.47219279408454895,0.46393799781799316,0.5565812587738037,0.6416473388671875,0.4247068464756012,0.4084969460964203,0.5150907635688782,0.6248233318328857,0.4270845353603363,0.5356982946395874,0.6752356886863708,0.7717639207839966,0.4627843201160431,0.5933984518051147,0.6941659450531006,0.754341721534729,-1.4302783313269174e-07,-0.04979686811566353,-0.09546677768230438,-0.13830463588237762,-0.18005195260047913,-0.08392143994569778,-0.16777867078781128,-0.22237177193164825,-0.24647296965122223,-0.0871386006474495,-0.17362748086452484,-0.20434221625328064,-0.20452594757080078,-0.0955720916390419,-0.17047801613807678,-0.1725020557641983,-0.15220600366592407,-0.108003631234169,-0.15154017508029938,-0.14698535203933716,-0.12978839874267578
0.6727733016014099,0.6215289235115051,0.5540198087692261,0.4843989908695221,0.4243035316467285,0.5544819831848145,0.5448801517486572,0.5559657216072083,0.5647392272949219,0.62935870885849,0.6159747838973999,0.6101424694061279,0.611505389213562,0.6955404281616211,0.6932955384254456,0.6816766858100891,0.6747463941574097,0.749091625213623,0.7454015612602234,0.7238350510597229,0.7095968723297119,0.7141480445861816,0.6832285523414612,0.6525828838348389,0.6536441445350647,0.6650322675704956,0.4533056318759918,0.4650474190711975,0.5581016540527344,0.6343972086906433,0.4152992367744446,0.41354042291641235,0.5272868871688843,0.6271997094154358,0.4271621108055115,0.527147114276886,0.6479179859161377,0.72453773021698,0.4680662453174591,0.5819495916366577,0.6721277832984924,0.7164996266365051,-3.5792652397503844e-07,-0.05145052820444107,-0.09391320496797562,-0.1316254884004593,-0.16793474555015564,-0.078116774559021,-0.1544797122478485,-0.20652593672275543,-0.2316499948501587,-0.07932601869106293,-0.1602928787469864,-0.18915265798568726,-0.18931348621845245,-0.08580078184604645,-0.15573976933956146,-0.1569986492395401,-0.13882268965244293,-0.09612639248371124,-0.13692162930965424,-0.13096871972084045,-0.11428819596767426
0.6613644957542419,0.5882443189620972,0.5245496034622192,0.4742719531059265,0.42004477977752686,0.5610892176628113,0.5679435133934021,0.5759444236755371,0.5835666656494141,0.632335364818573,0.6257036924362183,0.6139258146286011,0.6172099709510803,0.6950624585151672,0.6903526782989502,0.6735131740570068,0.6682407259941101,0.7470517158508301,0.7407299280166626,0.7164008021354675,0.7035040855407715,0.7130289077758789,0.6553224921226501,0.5691561102867126,0.5140830874443054,0.47451895475387573,0.4028875231742859,0.48287081718444824,0.5752421021461487,0.6300025582313538,0.3968043923377991,0.4632056653499603,0.5732277631759644,0.6392820477485657,0.425613135099411,0.5364686250686646,0.6273108720779419,0.6574186086654663,0.47517961263656616,0.5828306674957275,0.6504552364349365,0.6579905152320862,-7.800830985615903e-07,-0.04676443338394165,-0.07833302021026611,-0.10350436717271805,-0.12315233051776886,-0.06536982953548431,-0.13224367797374725,-0.17653143405914307,-0.2008085399866104,-0.06883764266967773,-0.14178864657878876,-0.16552022099494934,-0.16803553700447083,-0.07823116332292557,-0.13909539580345154,-0.1327812820672989,-0.11645559221506119,-0.09256971627473831,-0.1288471668958664,-0.12195999920368195,-0.10900212079286575
0.6564191579818726,0.5910392999649048,0.5420607924461365,0.5153195858001709,0.4681154489517212,0.5477486252784729,0.5365546941757202,0.5486836433410645,0.563521146774292,0.6215599179267883,0.5939252972602844,0.5928952693939209,0.6070244908332825,0.6892066597938538,0.6718827486038208,0.6564949750900269,0.6508625745773315,0.7444650530815125,0.7339919805526733,0.7108454704284668,0.7005634903907776,0.7199069857597351,0.6680788397789001,0.584751546382904,0.5264797806739807,0.48442697525024414,0.3971925973892212,0.48607954382896423,0.6047304272651672,0.6884596347808838,0.3858524560928345,0.47005128860473633,0.6067664623260498,0.699718713760376,0.4180848002433777,0.5220283269882202,0.6147884130477905,0.6595801115036011,0.4678471088409424,0.582292914390564,0.6529988646507263,0.664168655872345,-8.27626593036257e-07,-0.052215877920389175,-0.09140162914991379,-0.12168416380882263,-0.14740344882011414,-0.09168965369462967,-0.16590458154678345,-0.2173537015914917,-0.24594341218471527,-0.09169551730155945,-0.17197966575622559,-0.1983690857887268,-0.2028186321258545,-0.0964897871017456,-0.15575996041297913,-0.15087512135505676,-0.1384461224079132,-0.10636556148529053,-0.14104603230953217,-0.13615278899669647,-0.1266181766986847
0.6648982167243958,0.6030271053314209,0.5625578165054321,0.5622925162315369,0.5567323565483093,0.5446344017982483,0.5315921306610107,0.5502145886421204,0.5675331354141235,0.6209721565246582,0.5979201793670654,0.598292887210846,0.6089407205581665,0.689130961894989,0.6785325407981873,0.6648269891738892,0.6598498821258545,0.7443482279777527,0.7369253635406494,0.7126575708389282,0.6990035772323608,0.7040936946868896,0.6788137555122375,0.6252363920211792,0.587795615196228,0.5623465180397034,0.4048875570297241,0.4841988980770111,0.6041056513786316,0.6802511215209961,0.38381171226501465,0.4694320559501648,0.6004531383514404,0.6698447465896606,0.4142566919326782,0.5382845997810364,0.6267771124839783,0.648664116859436,0.4633256793022156,0.581977128982544,0.6481183767318726,0.6477279663085938,-6.172492703626631e-07,-0.07399685680866241,-0.1271437704563141,-0.1671830266714096,-0.19946423172950745,-0.1189722865819931,-0.20036020874977112,-0.24961136281490326,-0.27517133951187134,-0.11035941541194916,-0.1965208202600479,-0.22031760215759277,-0.2220529466867447,-0.10784363001585007,-0.17058052122592926,-0.16090314090251923,-0.144517719745636,-0.11261356621980667,-0.14666208624839783,-0.1383528709411621,-0.1259828805923462
0.6550992131233215,0.5920228958129883,0.5564294457435608,0.5660461783409119,0.5734933018684387,0.5478947162628174,0.5391836762428284,0.5620664954185486,0.5818207263946533,0.6266569495201111,0.6004363298416138,0.6050046682357788,0.6180760860443115,0.6950049996376038,0.6750921607017517,0.6607885956764221,0.6547674536705017,0.7470849752426147,0.7371215224266052,0.7089775204658508,0.6916630864143372,0.6945304274559021,0.672691285610199,0.6155693531036377,0.5721809267997742,0.5418057441711426,0.3924073576927185,0.4960174858570099,0.609636127948761,0.6896605491638184,0.3795473277568817,0.4912845194339752,0.6180499792098999,0.698958694934845,0.4122679829597473,0.5370493531227112,0.6244117021560669,0.6653308272361755,0.46503302454948425,0.5740994811058044,0.6356042623519897,0.6474460959434509,-6.668029186585045e-07,-0.07252679765224457,-0.12546619772911072,-0.16458438336849213,-0.1971980631351471,-0.1236455962061882,-0.20429816842079163,-0.2565787136554718,-0.28424590826034546,-0.11509717255830765,-0.19744794070720673,-0.22238685190677643,-0.2274632304906845,-0.11196215450763702,-0.1681218296289444,-0.15668319165706635,-0.14140860736370087,-0.11636238545179367,-0.1474640965461731,-0.13800694048404694,-0.12522442638874054
0.6575764417648315,0.5900510549545288,0.5518046021461487,0.5815792083740234,0.629987359046936,0.5499522686004639,0.5378434062004089,0.5654512643814087,0.5830485224723816,0.6249533891677856,0.6050792932510376,0.6126419901847839,0.6206735968589783,0.6931573748588562,0.6879895925521851,0.6785607933998108,0.6700935363769531,0.7476900815963745,0.7472269535064697,0.7248569130897522,0.7087599635124207,0.6845136880874634,0.6622073650360107,0.6001302599906921,0.5593953132629395,0.5225421190261841,0.3932649493217468,0.49882712960243225,0.6132832169532776,0.6823427677154541,0.3791063129901886,0.5034721493721008,0.6263474822044373,0.6791702508926392,0.40735673904418945,0.5432178974151611,0.6320170760154724,0.6538609266281128,0.45585155487060547,0.5742781162261963,0.641357421875,0.6453685164451599,-6.223216928447073e-07,-0.07886569947004318,-0.1336079090833664,-0.1721324324607849,-0.20095065236091614,-0.1385478526353836,-0.2188824862241745,-0.2607722878456116,-0.281255304813385,-0.12751589715480804,-0.20773249864578247,-0.22291913628578186,-0.2226000875234604,-0.12202763557434082,-0.18156631290912628,-0.16096609830856323,-0.13930782675743103,-0.12458911538124084,-0.16256174445152283,-0.14951257407665253,-0.13194908201694489
0.6621377468109131,0.5824471712112427,0.5414377450942993,0.5788139700889587,0.6344642639160156,0.5680806040763855,0.5662813782691956,0.5838788151741028,0.5928469300270081,0.6435331702232361,0.6316298246383667,0.6264505386352539,0.6243917942047119,0.7064868211746216,0.6954888105392456,0.6785593628883362,0.6669010519981384,0.7541398406028748,0.742812991142273,0.7208973169326782,0.7085739374160767,0.6911993026733398,0.6595768928527832,0.5859362483024597,0.5332768559455872,0.4923745095729828,0.38752228021621704,0.4796118438243866,0.575355052947998,0.6204015612602234,0.38391631841659546,0.5210853815078735,0.6231327056884766,0.6500439047813416,0.41813844442367554,0.5589552521705627,0.6356366872787476,0.6458802223205566,0.46812716126441956,0.5798569321632385,0.6394328474998474,0.6420809030532837,-6.582880587302498e-07,-0.0720929354429245,-0.11896519362926483,-0.1507640928030014,-0.1732628047466278,-0.11510779708623886,-0.18367470800876617,-0.22014309465885162,-0.23946931958198547,-0.1035570278763771,-0.16807731986045837,-0.17941035330295563,-0.1805303990840912,-0.09800277650356293,-0.1472650170326233,-0.1259676069021225,-0.10614188760519028,-0.10030822455883026,-0.1341923475265503,-0.12028934061527252,-0.10215508937835693
0.6576816439628601,0.5892797708511353,0.5534034967422485,0.5928898453712463,0.6506655812263489,0.5593464970588684,0.5567230582237244,0.5904273390769958,0.6080846786499023,0.6303342580795288,0.6329388618469238,0.6361944079399109,0.6301228404045105,0.6947590112686157,0.7006139755249023,0.6853981018066406,0.6662773489952087,0.7450578212738037,0.7473191618919373,0.7267873287200928,0.7085285782814026,0.6942972540855408,0.6737825870513916,0.5996352434158325,0.5418429970741272,0.4824879765510559,0.39340317249298096,0.481995165348053,0.5895508527755737,0.6368138790130615,0.3745845854282379,0.5083712935447693,0.6207338571548462,0.6365568041801453,0.3997350335121155,0.5475413799285889,0.6313869953155518,0.6268646717071533,0.4449943006038666,0.5799092650413513,0.6438813209533691,0.6317867636680603,-6.424799607884779e-07,-0.08014918118715286,-0.1317230612039566,-0.16707423329353333,-0.18901439011096954,-0.11517298221588135,-0.1974240392446518,-0.242440328001976,-0.2666921317577362,-0.10270494222640991,-0.17921054363250732,-0.19427359104156494,-0.19740784168243408,-0.09912606328725815,-0.15897206962108612,-0.13840751349925995,-0.1196129247546196,-0.10473748296499252,-0.14837051928043365,-0.14099115133285522,-0.12814384698867798
0.6637964844703674,0.5933054685592651,0.5465276837348938,0.5733692049980164,0.6253643035888672,0.5553706288337708,0.5556771755218506,0.5868374109268188,0.6059114933013916,0.6232642531394958,0.6284802556037903,0.6283019781112671,0.6255420446395874,0.6861053109169006,0.6973453760147095,0.6826905608177185,0.6700718998908997,0.7397324442863464,0.7462025880813599,0.7280614972114563,0.7141430974006653,0.688818633556366,0.6722337007522583,0.6003119945526123,0.5356729030609131,0.4777199923992157,0.4030659794807434,0.4755314588546753,0.5786733627319336,0.6258711814880371,0.37785807251930237,0.4990350902080536,0.6066043376922607,0.6258611083030701,0.3950544595718384,0.5387684106826782,0.6228278279304504,0.6199873685836792,0.43351614475250244,0.5583324432373047,0.6264191269874573,0.6221693754196167,-7.053000672385679e-07,-0.07105475664138794,-0.11494327336549759,-0.1457931101322174,-0.1643696278333664,-0.09307235479354858,-0.16791987419128418,-0.20778988301753998,-0.2274659276008606,-0.08244945108890533,-0.1498526781797409,-0.16217473149299622,-0.1622287631034851,-0.08103474229574203,-0.1373768299818039,-0.12143472582101822,-0.10360424965620041,-0.0876508578658104,-0.12453525513410568,-0.11659915745258331,-0.10327129065990448
0.6543291211128235,0.5848839282989502,0.5411743521690369,0.5636689066886902,0.6046435832977295,0.5658645629882812,0.5693581700325012,0.5833514332771301,0.5897616147994995,0.6327117681503296,0.6325542330741882,0.6259034872055054,0.621673047542572,0.6925830245018005,0.6931753158569336,0.6790895462036133,0.6694778800010681,0.7435570359230042,0.7427803874015808,0.725705087184906,0.7151029109954834,0.688968300819397,0.6606537103652954,0.5827298760414124,0.5179800987243652,0.46368497610092163,0.39036351442337036,0.4809417128562927,0.5810146331787109,0.6212161779403687,0.3753613829612732,0.5067763924598694,0.6066645383834839,0.6254369020462036,0.39772871136665344,0.5383048057556152,0.6178734302520752,0.6194227933883667,0.43916675448417664,0.5528032183647156,0.6167336702346802,0.61528080701828,-8.696286499798589e-07,-0.05510251596570015,-0.08981285989284515,-0.1155049279332161,-0.1311204433441162,-0.06642436981201172,-0.1309238076210022,-0.16724470257759094,-0.18528962135314941,-0.06153476983308792,-0.11845136433839798,-0.12929444015026093,-0.1290770024061203,-0.06505973637104034,-0.1138753741979599,-0.09925754368305206,-0.08230122178792953,-0.07526453584432602,-0.10570107400417328,-0.09646885097026825,-0.08234716951847076
0.6571817994117737,0.5937947034835815,0.5451939105987549,0.5424593687057495,0.5459250807762146,0.559969425201416,0.5610851645469666,0.5831858515739441,0.5948893427848816,0.6240577697753906,0.6271322965621948,0.6269469261169434,0.6273690462112427,0.6848082542419434,0.6896466016769409,0.678518533706665,0.6724047064781189,0.7392829060554504,0.739405632019043,0.7229167222976685,0.7141939401626587,0.686956524848938,0.6623902320861816,0.5963289141654968,0.530400812625885,0.46567410230636597,0.3930125832557678,0.47177958488464355,0.5665208697319031,0.6000909209251404,0.37557166814804077,0.5010893940925598,0.6021447777748108,0.6169677972793579,0.3959153890609741,0.5394997000694275,0.6208493709564209,0.6204243898391724,0.43496960401535034,0.5509418845176697,0.6189103126525879,0.6176184415817261,-7.203008181022597e-07,-0.06180017068982124,-0.09974297881126404,-0.12634721398353577,-0.14132629334926605,-0.08078811317682266,-0.1465114951133728,-0.17903247475624084,-0.19443321228027344,-0.07340136170387268,-0.133914977312088,-0.14278486371040344,-0.14108584821224213,-0.07406462728977203,-0.12689468264579773,-0.10921815037727356,-0.09020374715328217,-0.08180301636457443,-0.11536478251218796,-0.10475672036409378,-0.08947526663541794
